id,user_id,date,amount,description,category,type,status,account_type,ml_category,confidence_score,created_at,updated_at
36eb4153-04d8-4342-9dc0-95a7c488a8ca,550e8400-e29b-41d4-a716-446655440000,2023-08-17,-1.56,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
77eb7ac5-578e-470a-aa3a-5769d427426f,550e8400-e29b-41d4-a716-446655440000,2023-08-17,5.62,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
1c91f714-b433-4756-a28e-70c7b946f526,550e8400-e29b-41d4-a716-446655440000,2023-08-17,-5.84,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
ae47da7b-5f90-4bfc-b7cf-a08e472ea542,550e8400-e29b-41d4-a716-446655440000,2023-08-17,2.38,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
7b59a52b-8447-415d-b627-11f126171d98,550e8400-e29b-41d4-a716-446655440000,2023-08-16,4.62,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
ab72813d-f45f-4bc8-bc37-60574019b207,550e8400-e29b-41d4-a716-446655440000,2023-08-16,7.88,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
ce1bd4f6-1c88-4f91-83e7-36aaeff5de38,550e8400-e29b-41d4-a716-446655440000,2023-08-16,-1.97,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
b0e37e0b-f525-40e0-a798-46bf4355ea4d,550e8400-e29b-41d4-a716-446655440000,2023-08-16,-3.94,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
545d3e67-14b0-4ad3-8c42-014c48aa934f,550e8400-e29b-41d4-a716-446655440000,2023-08-16,8.24,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
7152f5f2-a082-48c1-89f7-a16d16b6b347,550e8400-e29b-41d4-a716-446655440000,2023-08-16,-5.14,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
0ac75e4f-28f3-41d3-8aea-0178c9f62b51,550e8400-e29b-41d4-a716-446655440000,2023-08-14,-4.29,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
8c93bb2a-5f9f-4443-b88b-6419bf6dea2b,550e8400-e29b-41d4-a716-446655440000,2023-08-14,-22.85,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
4e9a7a56-2743-4d80-8f9a-01b37642712c,550e8400-e29b-41d4-a716-446655440000,2023-08-14,9.73,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
746180f5-d3cb-4d45-8444-fd9e19af8e9e,550e8400-e29b-41d4-a716-446655440000,2023-08-14,8.11,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
65cbf840-3e29-4178-b57b-d6c218bc2972,550e8400-e29b-41d4-a716-446655440000,2023-08-14,-5.26,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
836a4e6b-8907-4cc2-8b26-d91dbaf0bf5e,550e8400-e29b-41d4-a716-446655440000,2023-08-14,-3.97,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
4f1f22de-e74f-4f43-8dc4-7f968a9017c7,550e8400-e29b-41d4-a716-446655440000,2023-08-14,-5.2,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
97ac433d-aeea-43bd-8bd1-c691151bb717,550e8400-e29b-41d4-a716-446655440000,2023-08-14,-4.2,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
30b1a4ff-db59-4f90-b84f-1c6ca624327b,550e8400-e29b-41d4-a716-446655440000,2023-08-13,-1.74,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
b7a415a1-5f64-4237-9848-b5c1d0b7def1,550e8400-e29b-41d4-a716-446655440000,2023-08-13,2.3,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
0f863909-b771-4695-823d-b2f37d45a2a2,550e8400-e29b-41d4-a716-446655440000,2023-08-13,-0.79,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
de73a1e6-eb8d-4378-9bbb-8e74c58cad18,550e8400-e29b-41d4-a716-446655440000,2023-08-13,-3.38,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
eed06255-2fc5-4b88-9ef2-8218ce1c3795,550e8400-e29b-41d4-a716-446655440000,2023-08-13,9.71,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
66c367fb-9cb6-4d52-bcd8-3c2f9405aca6,550e8400-e29b-41d4-a716-446655440000,2023-08-13,2.99,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
dfab8526-647d-4616-8fff-f67a912000db,550e8400-e29b-41d4-a716-446655440000,2023-08-12,-24.48,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
88350a27-d564-4883-b3fa-2510fa7f6a9e,550e8400-e29b-41d4-a716-446655440000,2023-08-12,4.37,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
0fee9350-fd39-4bb8-98a6-43cb646bbbd8,550e8400-e29b-41d4-a716-446655440000,2023-08-10,-9.82,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
ee9454f8-9569-40d7-a527-158a52b2f939,550e8400-e29b-41d4-a716-446655440000,2023-08-10,-16.5,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
02667165-e852-40a7-8904-63f68d4f35af,550e8400-e29b-41d4-a716-446655440000,2023-08-10,-9.59,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
14746591-a8d6-4631-8f76-7f4f3871674c,550e8400-e29b-41d4-a716-446655440000,2023-08-10,-6.68,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
57cd579c-e79c-4772-b25d-a62512aaf828,550e8400-e29b-41d4-a716-446655440000,2023-08-10,3.67,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
ea09d286-a158-45bf-b3b0-a75b47c4db8d,550e8400-e29b-41d4-a716-446655440000,2023-08-10,1.81,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
b186401c-818a-41cf-a2ac-230f7aae9d21,550e8400-e29b-41d4-a716-446655440000,2023-08-09,-2.18,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
7e6dc142-ce7e-4722-846e-5e76aa42e16c,550e8400-e29b-41d4-a716-446655440000,2023-08-09,-4.64,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
57b922ac-19c5-4355-a19a-0b8a17fcccac,550e8400-e29b-41d4-a716-446655440000,2023-08-09,-5.08,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
7afa49e9-f0e1-472e-a35d-b7ea2435e28a,550e8400-e29b-41d4-a716-446655440000,2023-08-09,-5.4,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
b96b9950-d300-4308-8c4d-2b50a1a0aa70,550e8400-e29b-41d4-a716-446655440000,2023-08-09,-22.03,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
842fb3ee-ca22-4a94-9ccb-1f413b6b2c49,550e8400-e29b-41d4-a716-446655440000,2023-08-09,9.68,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
f8982d0b-4c77-47f4-87ee-b7196f9b6752,550e8400-e29b-41d4-a716-446655440000,2023-08-09,-6.14,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
0c484381-578d-4f9f-8e2f-de22807b0f4e,550e8400-e29b-41d4-a716-446655440000,2023-08-09,-1.88,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
271849c3-be73-4d6a-858b-3f718324b9a0,550e8400-e29b-41d4-a716-446655440000,2023-08-09,-8.6,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
c663821f-aee6-4993-821d-70c25c11892d,550e8400-e29b-41d4-a716-446655440000,2023-08-08,-13.96,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
a6bb0e0e-d0d5-42c4-83a2-4a76d93452f6,550e8400-e29b-41d4-a716-446655440000,2023-08-08,-12.89,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
11271ffc-8708-4a2f-b738-823bfa948e39,550e8400-e29b-41d4-a716-446655440000,2023-08-08,-9.35,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
794b584d-04e2-4ac3-8102-de6e08a7242c,550e8400-e29b-41d4-a716-446655440000,2023-08-08,-7.26,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
55f953ed-2ef2-4f4d-a76c-77414fa0226a,550e8400-e29b-41d4-a716-446655440000,2023-08-07,0.64,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
7efb17b7-734c-4867-932b-b14b1edcee96,550e8400-e29b-41d4-a716-446655440000,2023-08-07,3.71,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
3f54facd-14f5-435f-90ae-2a6c11b78a05,550e8400-e29b-41d4-a716-446655440000,2023-08-07,-12.49,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
f5d0320b-73cc-4eec-ba58-57b82a1577e9,550e8400-e29b-41d4-a716-446655440000,2023-08-06,7.82,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
caa31054-aa1b-4ad9-9e2d-81a65f584427,550e8400-e29b-41d4-a716-446655440000,2023-08-05,5.94,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
a501b000-0893-4f39-adae-ebef7b6e9eaf,550e8400-e29b-41d4-a716-446655440000,2023-08-05,-8.99,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
cb10dd01-410c-418b-b019-73be913c1254,550e8400-e29b-41d4-a716-446655440000,2023-08-05,-17.85,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
0d1cd6f8-b232-4ea8-9394-caa1e5eb082a,550e8400-e29b-41d4-a716-446655440000,2023-08-05,-11.28,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
92144a33-10ed-47f6-a444-858fab8564d7,550e8400-e29b-41d4-a716-446655440000,2023-08-05,8.4,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
7e98bf43-e67e-4830-a846-b54235f886bb,550e8400-e29b-41d4-a716-446655440000,2023-08-05,-5.19,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
0ac7b535-58f8-474f-b412-73c41c11cec6,550e8400-e29b-41d4-a716-446655440000,2023-08-05,-6.17,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
02051f42-9ac7-476f-b9db-0974ce950c07,550e8400-e29b-41d4-a716-446655440000,2023-08-05,2.38,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
b4fff90c-cbee-4780-ae88-575dffe71509,550e8400-e29b-41d4-a716-446655440000,2023-08-04,-21.69,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
6ad8f7bf-6a6f-466c-93d2-327354708256,550e8400-e29b-41d4-a716-446655440000,2023-08-04,-7.19,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
040d55ab-c775-4033-b56b-a63740d1930c,550e8400-e29b-41d4-a716-446655440000,2023-08-04,-2.55,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
8f6fcac7-0151-461c-85fd-1b2b9f4ed487,550e8400-e29b-41d4-a716-446655440000,2023-08-04,6.55,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
43d58bd7-42ee-427f-a891-3db0e15f308f,550e8400-e29b-41d4-a716-446655440000,2023-08-03,3.38,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
121b296a-a313-4053-a062-30bf2a001e48,550e8400-e29b-41d4-a716-446655440000,2023-08-03,-15.58,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
e12bf8bf-1b1a-49f5-a9bf-c7852efd50d4,550e8400-e29b-41d4-a716-446655440000,2023-08-03,0.22,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
e55d66b4-2881-4585-a4b5-405ccdf3f01d,550e8400-e29b-41d4-a716-446655440000,2023-08-02,5.24,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
e1d1c50a-7703-4516-9b6e-e22f52906984,550e8400-e29b-41d4-a716-446655440000,2023-08-02,-4.41,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
3c1d55b7-6345-4ade-9bbb-cbf0ba5a561b,550e8400-e29b-41d4-a716-446655440000,2023-08-02,7.69,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
35591d8b-fd3a-48b7-8be5-74fce0d42454,550e8400-e29b-41d4-a716-446655440000,2023-08-02,-8.95,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
5ce09cb3-2386-4a97-b6a8-48b108604ff8,550e8400-e29b-41d4-a716-446655440000,2023-08-02,-3.43,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
fca59c5e-6d83-40c5-8993-09ba1adcb5e4,550e8400-e29b-41d4-a716-446655440000,2023-08-01,-19.18,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
9deec407-960d-4681-a947-01f5b827cf60,550e8400-e29b-41d4-a716-446655440000,2023-08-01,9.87,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
8109a671-e8d0-4e39-a1de-b9d3efb2b7cb,550e8400-e29b-41d4-a716-446655440000,2023-08-01,8.58,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
1e33fd62-5d3d-4895-8e2a-c44a0b775679,550e8400-e29b-41d4-a716-446655440000,2023-08-01,7.78,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
ef2f769b-99ad-4479-b755-09048d259278,550e8400-e29b-41d4-a716-446655440000,2023-07-31,8.43,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
57732f6e-87e3-4e5d-8ca0-1d45f8a171a3,550e8400-e29b-41d4-a716-446655440000,2023-07-31,0.05,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
7b0aa8bf-e28d-4c24-bb36-fb02e4b3a310,550e8400-e29b-41d4-a716-446655440000,2023-07-31,-22.32,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
777d6e03-ae35-479d-a33c-cc7218e8ab92,550e8400-e29b-41d4-a716-446655440000,2023-07-31,9.36,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
a1c351ef-3172-4a88-8219-b3b74a11ccb7,550e8400-e29b-41d4-a716-446655440000,2023-07-30,-5.64,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
ae6d5e2c-6a0e-4355-8a3f-ce2dbc8cf59b,550e8400-e29b-41d4-a716-446655440000,2023-07-30,-24.49,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
b777433f-d068-4975-bf52-e97f826f1ba3,550e8400-e29b-41d4-a716-446655440000,2023-07-30,-4.99,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
ffd2b3be-467d-438a-8a88-77fe3b65bcc4,550e8400-e29b-41d4-a716-446655440000,2023-07-30,2.03,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
dc9ee70c-4411-4ef6-8b72-2045a893e668,550e8400-e29b-41d4-a716-446655440000,2023-07-30,3.16,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
b99451b0-98fa-45b7-91fa-f9c45863a5c5,550e8400-e29b-41d4-a716-446655440000,2023-07-29,-20.03,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
661a4de4-300a-4888-9693-5ddb3bacf62b,550e8400-e29b-41d4-a716-446655440000,2023-07-29,-17.55,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
9583c6f1-896d-460d-8d39-3ac2e3fd73b7,550e8400-e29b-41d4-a716-446655440000,2023-07-28,-1.79,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
8e5bea66-fd60-483b-96a5-6fb66d749c24,550e8400-e29b-41d4-a716-446655440000,2023-07-28,-21.28,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
7065c23c-59b9-40a1-a7ca-3482d2d247f6,550e8400-e29b-41d4-a716-446655440000,2023-07-28,-2.97,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
6088091f-6722-4ae9-bafd-6c548bb16309,550e8400-e29b-41d4-a716-446655440000,2023-07-28,3.27,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
c3cdfc41-cff4-4638-95f4-0c5a3dbd507d,550e8400-e29b-41d4-a716-446655440000,2023-07-28,6.82,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
40f897f4-27ca-464d-88c7-99a03b4dec98,550e8400-e29b-41d4-a716-446655440000,2023-07-28,0.16,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
5e173ad0-4100-42fd-8035-bad92ef74f3b,550e8400-e29b-41d4-a716-446655440000,2023-07-27,-14.89,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
25618549-99b8-40fa-8439-174a77bf4724,550e8400-e29b-41d4-a716-446655440000,2023-07-27,3.81,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
1d7f842c-a065-4f04-b555-5c726511a2c3,550e8400-e29b-41d4-a716-446655440000,2023-07-27,-5.83,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
f63a8016-e920-4340-9b47-85f0142f72f0,550e8400-e29b-41d4-a716-446655440000,2023-07-26,-24.42,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
63950d90-a839-481b-b2bf-d8d565e033a8,550e8400-e29b-41d4-a716-446655440000,2023-07-26,-1.57,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
615528e5-d528-43b7-9e4d-9a564a9f594f,550e8400-e29b-41d4-a716-446655440000,2023-07-26,3.16,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
87f28af2-1049-43b9-b5eb-d8c0f9272350,550e8400-e29b-41d4-a716-446655440000,2023-07-26,-0.57,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
72272c12-f26b-4ec1-a47f-7160444b4dc3,550e8400-e29b-41d4-a716-446655440000,2023-07-26,6.11,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
bcfaa5a9-ada3-4d3b-86ac-3a81bb0d3df3,550e8400-e29b-41d4-a716-446655440000,2023-07-26,9.33,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
b5e7e7ba-6635-4937-acc3-31391f11f48e,550e8400-e29b-41d4-a716-446655440000,2023-07-26,-1.67,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
e2248740-bd8c-4813-bae5-217afcf85de8,550e8400-e29b-41d4-a716-446655440000,2023-07-25,3.22,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
7039824a-29a0-4eed-9216-6d8715a44702,550e8400-e29b-41d4-a716-446655440000,2023-07-25,-17.22,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
ef81d700-d180-4907-a1f6-0a4c0e34a8fc,550e8400-e29b-41d4-a716-446655440000,2023-07-25,-3.72,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
3bd15a05-1b9b-49a8-989b-7a902782e4c6,550e8400-e29b-41d4-a716-446655440000,2023-07-24,-5.78,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
4fa3b8e3-c2c9-4560-9caf-9514422b1593,550e8400-e29b-41d4-a716-446655440000,2023-07-24,3.2,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
33e6364b-7061-4cfe-930e-158779d78197,550e8400-e29b-41d4-a716-446655440000,2023-07-23,-20.96,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
55ba82c1-a4bc-4f60-9cf6-c73aa598687d,550e8400-e29b-41d4-a716-446655440000,2023-07-23,-7.9,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
c0679231-7df1-41e0-93ab-514a834495e2,550e8400-e29b-41d4-a716-446655440000,2023-07-22,1.98,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
408119f0-9a7c-4397-a50e-5661cd6078a3,550e8400-e29b-41d4-a716-446655440000,2023-07-21,-5.58,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
9009169a-b24e-4572-a540-15eb491db3fc,550e8400-e29b-41d4-a716-446655440000,2023-07-21,9.08,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
d6365bf0-1486-4eef-ab9a-b1994da9255b,550e8400-e29b-41d4-a716-446655440000,2023-07-21,-8.39,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
d2a6731e-da19-464a-9f12-af22ef6596f7,550e8400-e29b-41d4-a716-446655440000,2023-07-21,-3.42,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
